Cohort ID	Likelihood Weights	Mortality Prob
725	0.000545685648039	0.0797277874759
726	7.31099981074e-49	0.128005977627
727	1.33204689863e-52	0.0194929708077
728	3.10295092244e-07	0.090258118017
729	3.83436993347e-55	0.141986760561
730	2.20303437301e-06	0.0825004067441
731	1.8223933478e-22	0.0372252133339
732	3.76588374758e-54	0.128711514942
733	3.65330024146e-09	0.0452294799298
734	9.19959172336e-24	0.108101645108
735	9.96930487686e-05	0.0856365316556
736	1.15328601056e-57	0.142837080359
737	6.6174787013e-12	0.0974071383364
738	9.5079060673e-45	0.127316914687
739	7.10908837417e-77	0.0111106026672
740	3.3476141915e-75	0.148507607863
741	3.73833401916e-51	0.0208800398465
742	0.000380688680644	0.0550981319061
743	1.36688356392e-70	0.142461335364
744	4.42876274238e-81	0.011251474332
745	2.1134005407e-40	0.125182200759
746	4.11680224701e-42	0.130569629371
747	0.0140055632067	0.0715763139892
748	2.12201324505e-13	0.0458043271328
749	2.52674923633e-34	0.122376532749
750	0.00462669335449	0.0769006806205
751	3.06079942769e-31	0.0288074052118
752	6.69717643958e-69	0.139898858996
753	9.93461344236e-72	0.135435795381
754	5.45463094155e-06	0.0788163210024
755	1.46562962929e-39	0.129938349512
756	0.0154508481708	0.068600923607
757	2.01238983629e-20	0.105685086023
758	0.00215936780887	0.0657186895171
759	0.000300468545122	0.0808038824431
760	4.97912934164e-24	0.0365372383967
761	8.6665850274e-82	0.145098449376
762	2.42431028381e-09	0.0511901963542
763	4.46408894353e-39	0.0244843378563
764	8.70377028602e-30	0.0302041560321
765	7.23885556634e-80	0.0119729211869
766	8.5805773424e-33	0.110232397925
767	2.48461407622e-12	0.0890297648337
768	2.98190454841e-41	0.121240969166
769	0.000243609945278	0.0809911892598
770	2.04339143079e-32	0.120854945531
771	1.73788540065e-29	0.107406989998
772	3.82827675656e-39	0.11889878676
773	0.0098371307514	0.0669076016568
774	1.42149498233e-15	0.100687888646
775	4.97912934164e-24	0.035171201677
776	1.2333538439e-06	0.0550547948743
777	1.13560691058e-24	0.0341646468168
778	0.0151316335445	0.0672092115019
779	7.3962737629e-14	0.0437986247152
780	0.00711118393145	0.0669690791781
781	4.86350581839e-65	0.146531127941
782	1.69449706376e-06	0.0548447056151
783	2.32348340584e-79	0.147548732296
784	1.38452874805e-16	0.0990828576198
785	0.00371286965295	0.0625127425751
786	4.29020034241e-37	0.130047829872
787	2.51016711149e-15	0.0967421435116
788	2.42431028381e-09	0.0452846312183
789	1.11098342212e-41	0.120999794917
790	0.0098371307514	0.0706113912228
791	3.27839319015e-07	0.0600515634263
792	0.00020342081918	0.0562387711135
793	3.91096332016e-23	0.107631642586
794	1.25620709171e-13	0.0476110173469
795	2.26595483816e-26	0.123158921919
796	3.65330024146e-09	0.051340431216
797	2.21705905643e-05	0.0861769937019
798	2.21705905643e-05	0.0783090088527
799	3.55223251837e-58	0.129749897763
800	3.83436993347e-55	0.134374100815
801	2.11029173074e-18	0.0358138219315
802	2.67898602191e-10	0.0919487842514
803	6.93932173417e-63	0.135748706442
804	0.00462669335449	0.0724564106648
805	7.35115497348e-44	0.139061562768
806	4.39824583119e-12	0.049058724664
807	6.7897967153e-14	0.0952363643871
808	8.00620328893e-16	0.105543519367
809	1.63636940666e-12	0.0419488026691
810	6.19577045811e-70	0.0119274517581
811	0.0129676607729	0.0683413547319
812	9.93461344236e-72	0.14138746486
813	7.64513677983e-06	0.0580239353763
814	1.44246621477e-30	0.119164201368
815	5.82231224384e-21	0.0344630837958
816	2.31395742806e-05	0.0578733970823
817	9.86687675056e-33	0.0302436809173
818	3.29113671637e-22	0.11034791398
819	2.63727477624e-21	0.107903067318
820	1.90198398238e-23	0.106389624513
821	4.73641917693e-11	0.0454754448281
822	2.11742340884e-24	0.106930417027
823	1.63636940666e-12	0.0418216557282
824	0.0130585453232	0.0694508762304
825	0.000163285536134	0.0620690970335
826	0.00115122688573	0.0597431076268
827	3.3597742131e-50	0.0180716730138
828	4.48483512498e-16	0.0984305277612
829	2.26595483816e-26	0.109024324375
830	5.48779553883e-13	0.0959024172304
831	3.57515221438e-18	0.100763785863
832	1.03412724006e-23	0.0337916999904
833	1.15870097063e-38	0.0309225518514
834	2.20303437301e-06	0.0819845060936
835	7.35115497348e-44	0.13254658169
836	5.53401458938e-26	0.0357534818166
837	0.00903380895676	0.0747974766192
838	0.0151316335445	0.0700505267642
839	0.00181535372092	0.0796204860287
840	1.01231806796e-28	0.032611507868
841	0.000464057708631	0.0579416897589
842	1.14629449183e-07	0.0466632565745
843	3.55223251837e-58	0.128233772052
844	2.56966947938e-38	0.122046514409
845	0.0151316335445	0.0697294821575
846	4.06589775828e-12	0.0949821645105
847	1.65003810375e-30	0.0303651854373
848	0.0144370322178	0.0813458611905
849	1.14629449183e-07	0.0515725920102
850	3.13120626029e-51	0.1303511335
851	2.2446872596e-25	0.104023773327
852	9.12808500277e-13	0.0986863617671
853	2.34766224626e-32	0.0274651820097
854	0.00903380895676	0.0758823031298
855	3.69506390838e-71	0.148120189142
856	8.6665850274e-82	0.14276188437
857	4.4085779634e-15	0.100311989636
858	1.15870097063e-38	0.0312414819445
859	4.39767174757e-11	0.0994777588208
860	7.86599759337e-05	0.0891926957561
861	0.0117483546863	0.0756132172726
862	0.00914489938171	0.0699252457256
863	3.42175959548e-09	0.0938977657921
864	1.11098342212e-41	0.128995784392
865	2.2446872596e-25	0.115156945652
866	3.10295092244e-07	0.0911104756416
867	1.15328601056e-57	0.139458585415
868	1.46030701519e-55	0.0190635976818
869	7.06889820745e-85	0.148788511222
870	4.60992220483e-55	0.0174192359735
871	4.35943845304e-20	0.0379293764594
872	0.00636769326966	0.0691853726302
873	1.96118464308e-37	0.0250512426659
874	2.01238983629e-20	0.0973138575397
875	1.21741284237e-59	0.0167189589668
876	9.90011311413e-13	0.049847343341
877	1.4036970562e-53	0.0185451353568
878	1.0277511014e-20	0.108492706355
879	1.62687159709e-22	0.103583863463
880	0.000970433911707	0.0630012830551
881	2.13615683192e-23	0.0363471964042
882	4.19678264543e-35	0.114580676064
883	7.64513677983e-06	0.0576531007072
884	8.5805773424e-33	0.121342163437
885	0.00181535372092	0.0783061314851
886	0.000196439853067	0.0835937222091
887	8.74251004394e-73	0.0139887189288
888	1.05087015482e-25	0.100192482783
889	0.00777527333661	0.0590919103405
890	2.12201324505e-13	0.0420887038209
891	0.0118513684195	0.0707436726696
892	0.000163285536134	0.0635454440179
893	0.000943698632836	0.0757704656121
894	2.11286415219e-82	0.147127669585
895	3.89647536467e-05	0.0610129298516
896	1.14008555133e-31	0.118417418667
897	2.67898602191e-10	0.087387463517
898	3.82010637998e-56	0.134478352475
899	4.25335591341e-06	0.0596933991609
900	4.73641917693e-11	0.0443726152261
901	1.69466342442e-64	0.137542693552
902	1.21741284237e-59	0.0160947969261
903	2.32348340584e-79	0.143105479929
904	3.10295092244e-07	0.0878969681939
905	0.00371286965295	0.0626908503362
906	8.6665850274e-82	0.149307325127
907	4.29314781114e-58	0.0181707704607
908	0.00243700681931	0.0823388903675
909	1.3637026457e-66	0.0143535905638
910	6.17278750834e-05	0.0899646034861
911	3.06079942769e-31	0.0352655912593
912	6.96549267041e-11	0.0983342880475
913	1.45399666691e-77	0.147329314605
914	3.31547584151e-59	0.13248635717
915	0.00636769326966	0.0732570749189
916	3.29113671637e-22	0.109184521807
917	9.5079060673e-45	0.118845625
918	2.99661341782e-06	0.0792780317856
919	0.000658568382674	0.0839946886249
920	2.99122091525e-38	0.0311098157721
921	0.00215936780887	0.0617159895857
922	1.30756473755e-31	0.0299109754302
923	7.59060169049e-20	0.111765125468
924	0.00155407293415	0.0767818192163
925	0.0124741900593	0.0728430371389
926	1.21357170091e-55	0.134039715963
927	6.96549267041e-11	0.0838666281236
928	0.0148010954651	0.0672727164684
929	2.52250601251e-14	0.0476448831098
930	2.38489777193e-43	0.0200816849238
931	0.015486149919	0.0685390587215
932	2.97874868047e-68	0.0136054875369
933	5.53663526746e-08	0.0507615516773
934	0.00132318363275	0.0804913313788
935	1.28639654024e-74	0.145230629103
936	1.1213554015e-44	0.0253136079871
937	1.4622314686e-19	0.10422574759
938	0.000196439853067	0.0799905319539
939	2.56966947938e-38	0.118793752099
940	1.1211761037e-27	0.0301049797024
941	4.07005669103e-52	0.021648369101
942	0.00056261668196	0.0658906047493
943	1.68774003046e-37	0.121574715277
944	1.12054002438e-18	0.0368346034474
945	7.62214816999e-30	0.117488806901
946	1.63636940666e-12	0.0506417195887
947	3.68345715862e-22	0.0403648082657
948	6.19577045811e-70	0.0123401824708
949	0.00115122688573	0.0658122683891
950	0.0018602757232	0.0633514087811
951	1.05087015482e-25	0.102308291067
952	1.33204689863e-52	0.0199285760659
953	5.05727183689e-28	0.0313645581859
954	6.0942823615e-74	0.0123206236061
955	4.82995998822e-42	0.0259314899026
956	1.4622314686e-19	0.101250498641
957	0.0135961463588	0.0663719593045
958	1.2333538439e-06	0.0549436839834
959	2.31162676555e-14	0.0881076791941
960	2.42412858717e-68	0.149084464834
961	1.80550570858e-47	0.126828111963
962	9.19959172336e-24	0.107947245536
963	1.17060732692e-53	0.138556202478
964	8.23662124137e-69	0.0155620189356
965	4.49290684888e-57	0.0198466818262
966	0.000545685648039	0.0763608805983
967	1.01664635185e-05	0.058883437814
968	4.86350581839e-65	0.141215288698
969	9.71525868257e-06	0.0785390945603
970	0.000125665056925	0.0855508754131
971	5.87294669522e-64	0.135336451202
972	0.00777527333661	0.0725289064153
973	1.51722859637e-42	0.132784814498
974	8.78245592003e-16	0.045501444912
975	9.90011311413e-13	0.0483333585821
976	0.000130358279678	0.0559705946123
977	2.20303437301e-06	0.0866589978673
978	1.46116649706e-14	0.0408180143638
979	7.63022957839e-17	0.104000083951
980	1.01231806796e-28	0.0299910595924
981	3.12377819615e-44	0.0231740384299
982	3.82827675656e-39	0.131826844469
983	5.95713645548e-13	0.043161618498
984	0.0153320341122	0.0640405615432
985	1.61083261058e-06	0.0900158929815
986	4.05395340387e-06	0.0836122757932
987	1.44165413025e-56	0.0206433431219
988	3.31547584151e-59	0.132377630984
989	2.81904466001e-50	0.143158986579
990	3.39162176801e-45	0.123751022584
991	2.42431028381e-09	0.0497322568926
992	7.65804415822e-09	0.0838985514565
993	5.71793480615e-06	0.0575183413625
994	7.53440662363e-08	0.0876534235103
995	7.06520504578e-73	0.146416485648
996	2.31395742806e-05	0.0536384084807
997	1.07119179401e-11	0.103631524829
998	1.01664635185e-05	0.0556354090233
999	1.14008555133e-31	0.118426817242
